,요양기관명,종별코드명,시도코드명,시군구코드명,주소,좌표(X),좌표(Y),시군구,시군구 코드
468,광개토병원,병원,대구,대구중구,"대구광역시 중구 중앙대로 366 지하1,1,2,3,5,7,11,12,14,17층 (덕산동)",128.5938233,35.8661086,대구광역시 중구,27110
469,광명21세기병원,병원,경기,광명시,경기도 광명시 광명로 963-963 1~9층 (광명동),126.8563518,37.484667,경기도 광명시,41210
470,광명기대찬병원,병원,경기,광명시,"경기도 광명시 오리로 872 1-2, 4-7층 (철산동)",126.8656956,37.4760885,경기도 광명시,41210
471,광명새움병원,병원,경기,광명시,경기도 광명시 오리로 518 3~6층 (소하동),126.8820235,37.4481983,경기도 광명시,41210
472,광산수완미래아동병원,병원,광주,광주광산구,"광주광역시 광산구 임방울대로 162 (운남동, 광산미래아동병원)",126.8180639,35.1755833,광주광역시 광산구,29200
473,광산하나아동병원,병원,광주,광주광산구,광주광역시 광산구 장신로 141 3~9층 (수완동),126.825603,35.1910415,광주광역시 광산구,29200
474,광안자모병원,병원,부산,부산수영구,부산광역시 수영구 수영로 555 (광안동),129.1121545,35.1553574,부산광역시 수영구,26500
475,광주21세기병원,병원,광주,광주광산구,"광주광역시 광산구 임방울대로 164 (운남동, 광주21세기병원)",126.8180648,35.1759038,광주광역시 광산구,29200
476,광주365재활병원,병원,광주,광주광산구,광주광역시 광산구 하남마항로 26 (흑석동),126.8003583,35.1826676,광주광역시 광산구,29200
477,광주OK병원,병원,광주,광주광산구,"광주광역시 광산구 풍영로 214 3,7,8층 (장덕동)",126.8144887,35.1904251,광주광역시 광산구,29200
478,광주굿모닝병원,병원,광주,광주북구,광주광역시 북구 북문대로 182 (운암동),126.8713449,35.1848499,광주광역시 북구,29170
479,광주동림병원,병원,광주,광주서구,"광주광역시 서구 하남대로 686 (동천동, 동림병원)",126.867728,35.1715224,광주광역시 서구,29140
480,광주동천병원,병원,광주,광주서구,광주광역시 서구 하남대로680번길 2 지상2층 (동천동),126.8667287,35.171524,광주광역시 서구,29140
481,광주미소병원,병원,광주,광주북구,"광주광역시 북구 북문대로 14 지1, 1~5층 (운암동)",126.883839,35.1740367,광주광역시 북구,29170
482,광주바로병원,병원,광주,광주북구,광주광역시 북구 첨단연신로91번길 42 첨단써밋센트럴타워 (신용동),126.8598457,35.2065115,광주광역시 북구,29170
483,광주백병원,병원,광주,광주남구,광주광역시 남구 독립로54번길 26  (백운동),126.9050136,35.1381307,광주광역시 남구,29155
484,광주새우리병원,병원,광주,광주서구,광주광역시 서구 군분2로 8 (화정동),126.8813934,35.1536997,광주광역시 서구,29140
485,광주아주병원,병원,광주,광주북구,"광주광역시 북구 동문대로 208-0  1동 (각화동,청연병원)",126.9305508,35.1807506,광주광역시 북구,29170
486,광주열린병원,병원,광주,광주광산구,광주광역시 광산구 송도로 271 (송정동),126.7988647,35.1377879,광주광역시 광산구,29200
487,광주중앙아동병원,병원,광주,광주광산구,광주광역시 광산구 목련로 379 (신가동),126.8320078,35.1824415,광주광역시 광산구,29200
488,광주참병원,병원,광주,광주남구,광주광역시 남구 회재로 1244-0  (주월동),126.8972433,35.1337738,광주광역시 남구,29155
489,광주혜원병원,병원,광주,광주남구,광주광역시 남구 대남대로 125  (방림동),126.9114893,35.1337447,광주광역시 남구,29155
490,광주힐병원,병원,광주,광주서구,광주광역시 서구 운천로113번길 19-1 지하~지상4층 (쌍촌동),126.8562403,35.1434488,광주광역시 서구,29140
491,광탄현대병원,병원,경기,파주시,경기도 파주시 광탄면 큰여울길 20-16 (),126.8496856,37.7792302,경기도 파주시,41480
492,광혜병원,병원,서울,강남구,"서울특별시 강남구 영동대로86길 9 (대치동, 지하1~2층,2~7층)",127.0647911,37.5081452,서울특별시 강남구,11680
493,괴정어린이병원,병원,부산,부산사하구,부산광역시 사하구 사하로 188 (괴정동),128.9941683,35.0985409,부산광역시 사하구,26380
494,구례병원,병원,전남,구례군,전라남도 구례군 구례읍 동편제길 4 (),127.4639375,35.2159096,전라남도 구례군,46730
495,구미현대병원,병원,경북,구미시,경상북도 구미시 신시로 54 54,128.3396375,36.1127404,경상북도 구미시,47190
496,구트병원,병원,경남,창원성산구,"경상남도 창원시 성산구 원이대로 578 (중앙동, 구트병원빌딩 8-12층)",128.6779428,35.2283755,경상남도 창원시 성산구,48123
497,국군강릉병원,병원,강원,강릉시,강원도 강릉시 주문진읍 동해대로 4371-34 4371,128.8310611,37.8687639,강원도 강릉시,42820
498,국군고양병원,병원,경기,고양덕양구,경기도 고양시 덕양구 혜음로 215 (벽제동),126.8981741,37.7193759,경기도 고양시 덕양구,41281
499,국군구리병원,병원,경기,구리시,"경기도 구리시 인창2로 177 (인창동, 국군구리병원)",127.1194634,37.6101159,경기도 구리시,41310
500,국군대구병원,병원,경북,경산시,경상북도 경산시 하양읍 대경로 425-41 (),128.788183,35.9022203,경상북도 경산시,47290
501,국군대전병원,병원,대전,대전유성구,대전광역시 유성구 자운로 90-0 (자운동),127.3495957,36.3992697,대전광역시 유성구,30200
502,국군양주병원,병원,경기,양주시,경기도 양주시 은현면 화합로 1133 (),127.0415874,37.8509796,경기도 양주시,41630
503,국군춘천병원,병원,강원,춘천시,강원도 춘천시 방고개길 57 (신동),127.7328308,37.9386827,강원도 춘천시,42110
504,국군포천병원,병원,경기,포천시,경기도 포천시 화현면 화동로 564 564,127.3103582,37.9159818,경기도 포천시,41650
505,국군함평병원,병원,전남,함평군,전라남도 함평군 해보면 신해로 1027 (),126.589626,35.1845454,전라남도 함평군,46860
506,국군홍천병원,병원,강원,홍천군,강원도 홍천군 두촌면 아홉사리로 53 53,127.9970272,37.8047491,강원도 홍천군,42720
507,국립교통재활병원,병원,경기,양평군,경기도 양평군 양평읍 중앙로 260 (),127.5187698,37.4895693,경기도 양평군,41830
508,국립마산병원,병원,경남,창원마산합포구,"경상남도 창원시 마산합포구 가포로 215 (가포동, 국립마산병원)",128.5663469,35.1688619,경상남도 창원시 마산합포구,48125
509,국립목포병원,병원,전남,목포시,전라남도 목포시 신지마을1길 75 (석현동),126.43725,34.8273833,전라남도 목포시,46110
510,국립소록도병원,병원,전남,고흥군,전라남도 고흥군 도양읍 소록해안길 65 (),127.1213744,34.5116571,전라남도 고흥군,46770
511,국립재활원,병원,서울,강북구,서울특별시 강북구 삼각산로 58 국립재활원 (수유동),127.0105162,37.6388781,서울특별시 강북구,11305
512,국민병원,병원,경기,남양주시,경기도 남양주시 경춘로1308번길 4 (평내동),127.238339,37.6500996,경기도 남양주시,41360
513,국제나은병원,병원,경기,안양만안구,경기도 안양시 만안구 안양로223번길 5 (안양동),126.9257149,37.392901,경기도 안양시 만안구,41171
514,국제바로병원,병원,인천,인천남동구,인천광역시 남동구 석정로 518 2층일부~9층 (간석동),126.6932226,37.4655106,인천광역시 남동구,28200
515,군포성모병원,병원,경기,군포시,"경기도 군포시 용호1로2번길 47-7 1층,2층 (당동, 미성데코플라자)",126.9412757,37.346579,경기도 군포시,41410
516,굳센병원,병원,대구,대구수성구,대구광역시 수성구 국채보상로 830 (범어동),128.6215292,35.8673008,대구광역시 수성구,27290
517,굿모닝내과병원,병원,경남,창원의창구,경상남도 창원시 의창구 사화로 6 (팔용동),128.6086412,35.2572597,경상남도 창원시 의창구,48121
518,굿모닝대홍병원,병원,경남,김해시,경상남도 김해시 분성로 180 (외동),128.866368,35.2297004,경상남도 김해시,48250
519,굿모닝병원,병원,경북,경주시,경상북도 경주시 원화로 397  (황성동),129.218775,35.8561685,경상북도 경주시,47130
520,굿모닝병원,병원,울산,울산남구,울산광역시 남구 삼산로 110 (달동),129.3197505,35.5349213,울산광역시 남구,31140
521,굿병원,병원,경기,구리시,"경기도 구리시 검배로 46 굿빌딩 2~9층,13층층 (수택동)",127.1439397,37.5972925,경기도 구리시,41310
522,굿힐링병원,병원,부산,부산중구,부산광역시 중구 대청로 132-1 (동광동3가),129.0344244,35.1025962,부산광역시 중구,26110
523,그레이스병원,병원,경기,고양일산동구,"경기도 고양시 일산동구 중앙로 1073 (지하2층,지하1층,1층중일부,2~9층)/중앙로1071(1층중 일부, 2~4층) (백석동)",126.7851165,37.6447672,경기도 고양시 일산동구,41285
524,그린재활의학과병원,병원,경기,안양동안구,"경기도 안양시 동안구 시민대로 311 4층 (관양동, 금강스마트빌딩)",126.9646697,37.3960855,경기도 안양시 동안구,41173
525,근로복지공단 대구병원,병원,대구,대구북구,대구광역시 북구 학정로 515 (학정동),128.564003,35.9507998,대구광역시 북구,27230
526,근로복지공단 동해병원,병원,강원,동해시,강원도 동해시 하평로 11  (평릉동),129.106078,37.5321225,강원도 동해시,42170
527,근로복지공단 정선병원,병원,강원,정선군,강원도 정선군 정선읍 봉양1길 145-0,128.6587349,37.3830727,강원도 정선군,42770
528,글로리병원,병원,인천,인천부평구,"인천광역시 부평구 길주로 655 1층~11층 (삼산동, 글로리타워)",126.7353913,37.5071663,인천광역시 부평구,28237
529,글로벌365mc병원,병원,인천,인천남동구,인천광역시 남동구 예술로 138 이토타워 413~422호 (구월동),126.7009869,37.4463303,인천광역시 남동구,28200
530,글로벌삼육오엠씨병원,병원,대전,대전서구,"대전광역시 서구 대덕대로 194-0 0동 (둔산동,백마빌딩(7~10층))",127.3782047,36.3501606,대전광역시 서구,30170
531,글로벌튼튼병원,병원,대전,대전동구,대전광역시 동구 계족로 516  (용전동),127.43321,36.3578474,대전광역시 동구,30110
532,금강아산병원(재단법인 아산사회복지재단),병원,서울,용산구,서울특별시 용산구 이촌로 318 (이촌동),126.9818432,37.5176285,서울특별시 용산구,11170
533,금병원,병원,경기,하남시,경기도 하남시 하남대로739번길 74 (신장동),127.2094289,37.5368198,경기도 하남시,41450
534,금정병원,병원,부산,부산금정구,부산광역시 금정구 금정로 244 2~5층 (구서동),129.0922161,35.2451243,부산광역시 금정구,26410
535,기대플러스병원,병원,경기,파주시,"경기도 파주시 청암로17번길 33 3,4층 (목동동, 현대메디칼프라자)",126.7363864,37.7287093,경기도 파주시,41480
536,기둥병원,병원,경기,안산상록구,"경기도 안산시 상록구 상록수로 34 뉴라성관광호텔 2층 일부, 3 층 (본오동)",126.8637519,37.3021124,경기도 안산시 상록구,41271
537,기쁨병원,병원,서울,서초구,서울특별시 서초구 서초중앙로 4 기쁨병원 (서초동),127.0180814,37.4827157,서울특별시 서초구,11650
538,김&정해운대병원,병원,부산,부산해운대구,"부산광역시 해운대구 좌동로 88 8층 (좌동, 울트라타워)",129.174951,35.1719523,부산광역시 해운대구,26350
539,김상수병원,병원,경기,용인기흥구,경기도 용인시 기흥구 구성로 111 채러티디벨로퍼(주) 2-4층 (언남동),127.1214759,37.2933672,경기도 용인시 기흥구,41463
540,김앤권병원,병원,충북,충주시,충청북도 충주시 번영대로 239-0 (연수동),127.94429,36.9874307,충청북도 충주시,43130
541,김정수여러분병원,병원,서울,강남구,"서울특별시 강남구 봉은사로 171 (논현동, 지하1층일부,1-5층,6층일부)",127.0325991,37.5072251,서울특별시 강남구,11680
542,김제병원,병원,전북,김제시,전라북도 김제시 중앙로 55  (서암동),126.8821782,35.8053835,전라북도 김제시,45210
543,김제우석병원,병원,전북,김제시,전라북도 김제시 서암4길 45 (서암동),126.880348,35.8072243,전라북도 김제시,45210
